numerology,speed,block size,mcs,channel,beta,mse
0,3,1024,10,CDL_A,1.4009766708075055,0.043299403447100954
0,3,1024,10,CDL_D,0.4429321898421243,0.025365001613459504
0,3,2048,10,CDL_A,1.474544880839038,0.04750256869586431
0,3,2048,10,CDL_D,0.725991709320354,0.03099104549120253
0,3,4096,10,CDL_A,1.6522510031957487,0.04509340959930379
0,3,4096,10,CDL_D,0.9712029030773094,0.030740722156332372
0,3,8192,10,CDL_A,2.2165111541469984,0.04248893804446652
0,3,8192,10,CDL_D,1.1291338272596834,0.042807325089396255
0,3,256,11,CDL_A,0.8199683530257336,0.06172782417741287
0,3,256,11,CDL_D,0.9999772954767845,0.024650825154553625
0,3,512,11,CDL_A,3.0905627067105406,0.05315789233835273
0,3,512,11,CDL_D,1.152588535870755,0.025857456298330094
0,3,1024,11,CDL_A,1.98142131020168,0.04284911446706711
0,3,1024,11,CDL_D,1.0250535292940115,0.02621916858540748
0,3,2048,11,CDL_A,2.2047590461018163,0.04950453941847052
0,3,2048,11,CDL_D,0.6297259213092778,0.031633286394123335
0,3,4096,11,CDL_A,2.1960116760587534,0.044453449072321315
0,3,4096,11,CDL_D,1.5877252252389318,0.03173945982879609
0,3,8192,11,CDL_A,2.869648261908706,0.04271556396767679
0,3,8192,11,CDL_D,2.106938906618743,0.043467752779387525
0,3,256,12,CDL_A,0.9999453949913326,0.06258241311618314
0,3,256,12,CDL_D,0.9999641726427184,0.025898939608644356
0,3,512,12,CDL_A,3.5975029679388397,0.05554951218267766
0,3,512,12,CDL_D,2.365306762070175,0.028734692119765537
0,3,1024,12,CDL_A,3.525792593220486,0.04667492327652734
0,3,1024,12,CDL_D,2.270539439954976,0.02811378857088423
0,3,2048,12,CDL_A,3.127846357760639,0.050155291721807896
0,3,2048,12,CDL_D,1.2434090014031647,0.03280734731253863
0,3,4096,12,CDL_A,3.371709102599408,0.04603612665626116
0,3,4096,12,CDL_D,2.5492917464043865,0.03301669161283941
0,3,8192,12,CDL_A,3.9473466495830847,0.043065390977655084
0,3,8192,12,CDL_D,2.912948508483904,0.04306854764376023
0,3,256,13,CDL_A,0.9999528098431811,0.06405395377199678
0,3,256,13,CDL_D,0.999946463885826,0.025946930883122964
0,3,512,13,CDL_A,3.555660501037063,0.05741256114661865
0,3,512,13,CDL_D,1.9337174821799372,0.02705189500739149
0,3,1024,13,CDL_A,4.1895213557562325,0.04614358673432138
0,3,1024,13,CDL_D,1.4583349047390468,0.0297671139279445
0,3,2048,13,CDL_A,4.129492298064699,0.050479361668583946
0,3,2048,13,CDL_D,1.6608890252667454,0.0322101463569915
0,3,4096,13,CDL_A,4.390077755805009,0.04514366442665037
0,3,4096,13,CDL_D,3.47528974816266,0.03243355574443511
0,3,8192,13,CDL_A,5.794378160130577,0.04278233558184047
0,3,8192,13,CDL_D,3.7040456272711646,0.04539209050118666
0,3,256,14,CDL_A,0.9999109527729484,0.06417957626272669
0,3,256,14,CDL_D,0.9999406668640963,0.028297620632512517
0,3,512,14,CDL_A,7.84302156841522,0.057927132253213644
0,3,512,14,CDL_D,1.6950632254698568,0.02842874305473931
0,3,1024,14,CDL_A,5.149648809786639,0.04876039457998184
0,3,1024,14,CDL_D,2.372783301849764,0.029952569833989456
0,3,2048,14,CDL_A,5.598045859143074,0.04929372687289184
0,3,2048,14,CDL_D,2.3064896207530614,0.032755640029980125
0,3,4096,14,CDL_A,6.242761658647426,0.04559119855219508
0,3,4096,14,CDL_D,3.554349538543523,0.033167123650806055
0,3,8192,14,CDL_A,6.9748713172155306,0.041086956402394834
0,3,8192,14,CDL_D,4.703443137859517,0.04278314792020055
0,3,256,15,CDL_A,9.999997591436468,0.06487569706496482
0,3,256,15,CDL_D,9.999999006099065,0.02859317609133429
0,3,512,15,CDL_A,10.866824007423324,0.056631679155374814
0,3,512,15,CDL_D,8.474467376912802,0.030224187536859477
0,3,1024,15,CDL_A,7.686545037878503,0.045948307532276605
0,3,1024,15,CDL_D,2.9431420000802646,0.03140312346984865
0,3,2048,15,CDL_A,8.17210513563931,0.049310494484554185
0,3,2048,15,CDL_D,4.4152066933919425,0.03630779054036045
0,3,4096,15,CDL_A,9.087537593861235,0.04491867441904071
0,3,4096,15,CDL_D,7.265708841577927,0.03407470993546804
0,3,8192,15,CDL_A,11.845223306088366,0.039875179815284365
0,3,8192,15,CDL_D,9.999917947465075,0.043419541588217224
0,3,256,16,CDL_A,9.99999443577338,0.06444376566138195
0,3,256,16,CDL_D,9.999998885535229,0.03061464665628295
0,3,512,16,CDL_A,15.963690827797356,0.056289273571416075
0,3,512,16,CDL_D,4.608622622389719,0.02990345005107229
0,3,1024,16,CDL_A,10.94102355249807,0.04531704034568839
0,3,1024,16,CDL_D,4.857701286691698,0.030237360310555232
0,3,2048,16,CDL_A,12.338247096631857,0.051855063457231496
0,3,2048,16,CDL_D,4.532007876946226,0.036128499451172205
0,3,4096,16,CDL_A,12.50184307937474,0.0440453819166244
0,3,4096,16,CDL_D,9.999879703958339,0.033494604881548
0,3,8192,16,CDL_A,15.914181135100076,0.03947829905542893
0,3,8192,16,CDL_D,10.000067477876545,0.04260817135773211
0,3,256,17,CDL_A,9.999996540431415,0.061987896592184046
0,3,256,17,CDL_D,9.999999063928435,0.026015239609338596
0,3,512,17,CDL_A,6.932053542042944,0.0548263950449549
0,3,512,17,CDL_D,5.747243264374224,0.02674043190176415
0,3,1024,17,CDL_A,14.754718148596135,0.052914215490990416
0,3,1024,17,CDL_D,4.7450716799616215,0.028442681693048356
0,3,2048,17,CDL_A,12.566530612482463,0.04870426113796454
0,3,2048,17,CDL_D,9.70755639948561,0.031791599907515386
0,3,4096,17,CDL_A,16.27996721261177,0.04418925448421028
0,3,4096,17,CDL_D,11.87114199053093,0.030947042665215675
0,3,8192,17,CDL_A,17.639281539603648,0.04289436580002014
0,3,8192,17,CDL_D,15.837739680541839,0.03790267022984101
0,3,256,18,CDL_A,9.99999795743698,0.06306242048147044
0,3,256,18,CDL_D,9.999998643675097,0.026405204201608672
0,3,512,18,CDL_A,10.46081223954622,0.05320195705451445
0,3,512,18,CDL_D,4.761813363436276,0.026851823585259803
0,3,1024,18,CDL_A,24.82980433625439,0.051900226891914016
0,3,1024,18,CDL_D,6.573866857382049,0.029173532246824584
0,3,2048,18,CDL_A,15.283371253584255,0.048332010266014316
0,3,2048,18,CDL_D,8.469235787016094,0.03100365109491245
0,3,4096,18,CDL_A,23.227751436133634,0.04372363337065949
0,3,4096,18,CDL_D,16.869184691478207,0.03252808729921428
0,3,8192,18,CDL_A,26.01034430233826,0.04276637184055395
0,3,8192,18,CDL_D,21.242446283951487,0.038618730461633416
0,3,256,19,CDL_A,9.999994399141315,0.06515175957354356
0,3,256,19,CDL_D,9.999998364420811,0.028039663939485527
0,3,512,19,CDL_A,13.789772593876759,0.05386689619862726
0,3,512,19,CDL_D,8.244533658593532,0.028557291986386086
0,3,1024,19,CDL_A,27.620165181177594,0.05242824553472447
0,3,1024,19,CDL_D,11.675289058279478,0.02986976041679919
0,3,2048,19,CDL_A,28.974561224020057,0.05101719277347584
0,3,2048,19,CDL_D,14.05857662204348,0.03215508719625442
0,3,4096,19,CDL_A,27.59074302674737,0.04435794937677906
0,3,4096,19,CDL_D,23.671875045175124,0.03234798078709596
0,3,8192,19,CDL_A,31.98599275053499,0.04170909426474066
0,3,8192,19,CDL_D,29.857350645441027,0.03789514890218108
0,3,256,20,CDL_A,9.999996531679537,0.06424311405102132
0,3,256,20,CDL_D,9.999997735027202,0.02830127832138134
0,3,512,20,CDL_A,17.40790326386597,0.056337531034481934
0,3,512,20,CDL_D,5.997861813023152,0.02632418353034775
0,3,1024,20,CDL_A,32.59155648749425,0.0529267877130839
0,3,1024,20,CDL_D,12.774579276753679,0.02904338246537071
0,3,2048,20,CDL_A,41.450636336755856,0.050736626018677164
0,3,2048,20,CDL_D,10.598385626137475,0.03197845031978965
0,3,4096,20,CDL_A,49.63964617133084,0.0450471610335966
0,3,4096,20,CDL_D,24.039019748073677,0.032770088751521466
0,3,8192,20,CDL_A,58.08231698176132,0.04369058155260902
0,3,8192,20,CDL_D,32.72166496897173,0.03795697531021407
0,3,256,21,CDL_A,9.99999182719394,0.064208937102149
0,3,256,21,CDL_D,9.999997326908897,0.027071228403504278
0,3,512,21,CDL_A,25.59437331026901,0.05815246919028398
0,3,512,21,CDL_D,17.515569615560544,0.027985791650982715
0,3,1024,21,CDL_A,59.60914351435829,0.05400635242782857
0,3,1024,21,CDL_D,26.151481542787707,0.031500836360505276
0,3,2048,21,CDL_A,53.09837566045204,0.0503978311546658
0,3,2048,21,CDL_D,20.03001155431857,0.031499200586076644
0,3,4096,21,CDL_A,47.58181333815313,0.044395847472960465
0,3,4096,21,CDL_D,33.63577599587766,0.0326950764563728
0,3,8192,21,CDL_A,60.1157827743343,0.0415538123632155
0,3,8192,21,CDL_D,49.76179045993207,0.03834846254469722
0,3,256,22,CDL_A,9.999993188523732,0.06287875137197074
0,3,256,22,CDL_D,9.999995789395333,0.026906889024207337
0,3,512,22,CDL_A,24.64957641822039,0.05360390628293458
0,3,512,22,CDL_D,18.2150303516152,0.027447746611490482
0,3,1024,22,CDL_A,63.190418311871646,0.05306540003469475
0,3,1024,22,CDL_D,32.82804854047868,0.031424611710437346
0,3,2048,22,CDL_A,63.57843301579537,0.0484525776631536
0,3,2048,22,CDL_D,22.80506848367546,0.032387311300327244
0,3,4096,22,CDL_A,106.29260506947867,0.04617288393848099
0,3,4096,22,CDL_D,46.21112708460788,0.03311889415671662
0,3,8192,22,CDL_A,95.89734045537061,0.04093747368916857
0,3,8192,22,CDL_D,64.58148887005365,0.03891435233904839
0,3,256,23,CDL_A,9.999992522056623,0.060940150061808085
0,3,256,23,CDL_D,9.99999773325429,0.02426317823932248
0,3,512,23,CDL_A,9.999980224838849,0.06515568583427314
0,3,512,23,CDL_D,9.999988824771624,0.029445749631275275
0,3,1024,23,CDL_A,10.000131210537102,0.07341415099087062
0,3,1024,23,CDL_D,35.13463091071291,0.031200493187726802
0,3,2048,23,CDL_A,93.46067250569172,0.04769027794566358
0,3,2048,23,CDL_D,31.7934616527348,0.02975049698580609
0,3,4096,23,CDL_A,117.55917844589976,0.05085278816342039
0,3,4096,23,CDL_D,29.84490900978917,0.031886736168480714
0,3,8192,23,CDL_A,101.48592529043533,0.04465079808012914
0,3,8192,23,CDL_D,62.2272819956324,0.033624083972348326
0,3,256,24,CDL_A,9.999992424187715,0.060650900693847674
0,3,256,24,CDL_D,9.999995529162124,0.025417935589052615
0,3,512,24,CDL_A,9.999974754630694,0.06309987939318129
0,3,512,24,CDL_D,9.999983818853481,0.0310913784813553
0,3,1024,24,CDL_A,10.000041028293099,0.06565905505884084
0,3,1024,24,CDL_D,35.42843710316514,0.03375407690950973
0,3,2048,24,CDL_A,193.742525682515,0.052971828232193485
0,3,2048,24,CDL_D,43.904844573619776,0.031435836414564884
0,3,4096,24,CDL_A,164.67060696284238,0.0532477533379865
0,3,4096,24,CDL_D,66.75158404216056,0.03363066938834701
0,3,8192,24,CDL_A,210.6068275119601,0.04533104381546656
0,3,8192,24,CDL_D,99.9314629810588,0.034333376866048614
0,3,256,25,CDL_A,9.999992713038381,0.05896637366669279
0,3,256,25,CDL_D,9.999995013318694,0.026540981608705015
0,3,512,25,CDL_A,9.999977593790314,0.061165514597360804
0,3,512,25,CDL_D,9.999979908460077,0.030903365220600276
0,3,1024,25,CDL_A,10.00006798352285,0.06750022710608974
0,3,1024,25,CDL_D,43.59460169602428,0.034795576044490226
0,3,2048,25,CDL_A,196.2671903590628,0.046843527412124795
0,3,2048,25,CDL_D,104.01604030445662,0.03181250852428287
0,3,4096,25,CDL_A,201.95851430700466,0.04645110355013462
0,3,4096,25,CDL_D,62.87343859507929,0.03410723926973345
0,3,8192,25,CDL_A,218.16205090703406,0.04212747032559059
0,3,8192,25,CDL_D,116.31510534700851,0.034519022367253814
0,3,256,26,CDL_A,9.999991533304467,0.05712532840107117
0,3,256,26,CDL_D,9.999992839022385,0.02574565479403924
0,3,512,26,CDL_A,9.99996394328419,0.059927188436178266
0,3,512,26,CDL_D,9.999974364985524,0.031101052558341353
0,3,1024,26,CDL_A,10.000077319733078,0.06830053402373686
0,3,1024,26,CDL_D,10.00004625637687,0.03521066725524643
0,3,2048,26,CDL_A,203.44200552387892,0.04473005238805241
0,3,2048,26,CDL_D,83.09653890221776,0.030913978145061177
0,3,4096,26,CDL_A,218.49675912577976,0.04971800243636949
0,3,4096,26,CDL_D,99.75844739954016,0.03445786673005412
0,3,8192,26,CDL_A,253.5825024141706,0.040838977393069305
0,3,8192,26,CDL_D,159.13871396623944,0.03316126488217465
0,3,256,27,CDL_A,9.999988888978253,0.04926010861662666
0,3,256,27,CDL_D,9.99998929709275,0.02302865776436857
0,3,512,27,CDL_A,9.9999723902123,0.04656456666598797
0,3,512,27,CDL_D,9.99997046641154,0.030914145091881406
0,3,1024,27,CDL_A,10.000035026101036,0.060278523957369476
0,3,1024,27,CDL_D,10.000065439793895,0.03416508448047757
0,3,2048,27,CDL_A,352.38783404345185,0.05318908288395776
0,3,2048,27,CDL_D,124.43571241719027,0.03170896267036287
0,3,4096,27,CDL_A,277.699331758798,0.05454158134321683
0,3,4096,27,CDL_D,79.86947883420778,0.031664985025697846
0,3,8192,27,CDL_A,443.94486005341116,0.03627544387036099
0,3,8192,27,CDL_D,204.84340368127286,0.03209356429496297
0,7,256,1,CDL_A,0.10000000000000002,0.03537177585696306
0,7,256,1,CDL_D,0.1,0.009919201032199681
0,7,512,1,CDL_A,0.1,0.02946682732910026
0,7,512,1,CDL_D,0.1,0.011915414366022323
0,7,1024,1,CDL_A,0.1,0.03789565959654174
0,7,1024,1,CDL_D,0.1,0.016739559231484628
0,7,2048,1,CDL_A,0.1,0.03339243055323116
0,7,2048,1,CDL_D,0.1,0.01693505394058882
0,7,4096,1,CDL_A,0.10000000000000002,0.032622696471242996
0,7,4096,1,CDL_D,0.1,0.026759772186568515
0,7,8192,1,CDL_A,0.1,0.040442066495122886
0,7,8192,1,CDL_D,0.1,0.028854987173444913
0,7,256,2,CDL_A,0.19156070315631438,0.037468255569821765
0,7,256,2,CDL_D,0.10696153592054988,0.01193044153433181
0,7,512,2,CDL_A,0.13019163150339202,0.03135739440658865
0,7,512,2,CDL_D,0.1,0.015754993308618254
0,7,1024,2,CDL_A,0.12577035359713354,0.03987061649911898
0,7,1024,2,CDL_D,0.1,0.021761931040695136
0,7,2048,2,CDL_A,0.17149343224562388,0.03689655977243792
0,7,2048,2,CDL_D,0.1,0.02084288537116393
0,7,4096,2,CDL_A,0.16551528575366206,0.035442335634733466
0,7,4096,2,CDL_D,0.1,0.03159601150967163
0,7,8192,2,CDL_A,0.2168587046650877,0.04311378262397079
0,7,8192,2,CDL_D,0.1,0.030637666531142378
0,7,256,3,CDL_A,0.25145327004863227,0.04446127410302349
0,7,256,3,CDL_D,0.11250371968948547,0.01478983770286783
0,7,512,3,CDL_A,0.1782385041097229,0.033106443409254054
0,7,512,3,CDL_D,0.10000000000000002,0.016411374692968977
0,7,1024,3,CDL_A,0.1801853092647037,0.039216070316944844
0,7,1024,3,CDL_D,0.1,0.022181416682562093
0,7,2048,3,CDL_A,0.20022625684937578,0.03852953486633087
0,7,2048,3,CDL_D,0.13109738427849021,0.022732968507607663
0,7,4096,3,CDL_A,0.26474262664443626,0.03662802231997726
0,7,4096,3,CDL_D,0.19427117160161886,0.03367891310177822
0,7,8192,3,CDL_A,0.3668019002336332,0.04500720909589507
0,7,8192,3,CDL_D,0.17668475105079753,0.033615807639898666
0,7,256,4,CDL_A,0.283570008492961,0.0445571871818764
0,7,256,4,CDL_D,0.1867937177966809,0.01677503632265797
0,7,512,4,CDL_A,0.2484802165743373,0.03749437953723593
0,7,512,4,CDL_D,0.10579604660435164,0.016908777996603407
0,7,1024,4,CDL_A,0.24281427400991173,0.043473858049117624
0,7,1024,4,CDL_D,0.14459180322960058,0.02378477426875732
0,7,2048,4,CDL_A,0.284094608585663,0.04141049034075835
0,7,2048,4,CDL_D,0.1877418208841637,0.025689246878207606
0,7,4096,4,CDL_A,0.3840098361919905,0.03867531839961098
0,7,4096,4,CDL_D,0.21855029036742785,0.03598932405845632
0,7,8192,4,CDL_A,0.5151127978411285,0.04661319262391418
0,7,8192,4,CDL_D,0.2349287592931777,0.035970424875543874
0,7,256,5,CDL_A,0.42621848753361286,0.04660893953707478
0,7,256,5,CDL_D,0.1,0.017463044979380178
0,7,512,5,CDL_A,0.3178761446887613,0.03833603067858261
0,7,512,5,CDL_D,0.15808523936003466,0.0193872560314484
0,7,1024,5,CDL_A,0.33796217689813457,0.04418619813924231
0,7,1024,5,CDL_D,0.1480096923376088,0.024776997372526283
0,7,2048,5,CDL_A,0.3649260513191541,0.039893742456597006
0,7,2048,5,CDL_D,0.241880443991115,0.02593315443008403
0,7,4096,5,CDL_A,0.5211174078531279,0.04018739086846893
0,7,4096,5,CDL_D,0.3257324633283209,0.03712294638326454
0,7,8192,5,CDL_A,0.6479779986231313,0.04664610049214187
0,7,8192,5,CDL_D,0.3134092410476214,0.03509281430487069
0,7,256,6,CDL_A,0.5882926096666139,0.04976701998488519
0,7,256,6,CDL_D,0.19603342569777824,0.020531976802162216
0,7,512,6,CDL_A,0.48849915920641324,0.03950675420112176
0,7,512,6,CDL_D,0.19723129802234923,0.022133265130254664
0,7,1024,6,CDL_A,0.5167814291153785,0.046998889777223926
0,7,1024,6,CDL_D,0.18619854234059957,0.027263760600606278
0,7,2048,6,CDL_A,0.543110746181875,0.041335978597245866
0,7,2048,6,CDL_D,0.37646742880340006,0.028701428684857404
0,7,4096,6,CDL_A,0.7273341419598662,0.040836572063592036
0,7,4096,6,CDL_D,0.3667395956360049,0.03923923492249467
0,7,8192,6,CDL_A,0.9275025508536011,0.04741829600416456
0,7,8192,6,CDL_D,0.3953614149156734,0.03856196459878016
0,7,256,7,CDL_A,0.9068624565088381,0.05079543540561687
0,7,256,7,CDL_D,0.29251086858693365,0.02209884322875949
0,7,512,7,CDL_A,0.6502683982083651,0.04230193810058954
0,7,512,7,CDL_D,0.3771229358931504,0.024260683609300775
0,7,1024,7,CDL_A,0.7587196528531239,0.04903492951011834
0,7,1024,7,CDL_D,0.36117415208519754,0.02965172131509865
0,7,2048,7,CDL_A,0.7658198917539505,0.04409566279803257
0,7,2048,7,CDL_D,0.41594173653263306,0.029545427564874736
0,7,4096,7,CDL_A,0.957278110209573,0.040564776773666045
0,7,4096,7,CDL_D,0.6543094775222732,0.04083451264738713
0,7,8192,7,CDL_A,1.2248312374634622,0.04788846972107808
0,7,8192,7,CDL_D,0.6148178592877087,0.03849444374921264
0,7,256,8,CDL_A,0.9999587337261071,0.05801883228897586
0,7,256,8,CDL_D,0.9999911229592943,0.019785067016176067
0,7,512,8,CDL_A,1.1891243231543778,0.05233478183281903
0,7,512,8,CDL_D,0.4793619782661958,0.02318917472500099
0,7,1024,8,CDL_A,0.8509303700504951,0.042672931052098115
0,7,1024,8,CDL_D,0.2950496468924325,0.02354540089973031
0,7,2048,8,CDL_A,0.8653259270195056,0.047213430554505394
0,7,2048,8,CDL_D,0.37050037304525796,0.028967769362338414
0,7,4096,8,CDL_A,0.9705703414905738,0.043036481695483166
0,7,4096,8,CDL_D,0.6927240771707535,0.028947445843229114
0,7,8192,8,CDL_A,1.4017208721047232,0.041822351609646355
0,7,8192,8,CDL_D,0.8909462536040469,0.04070347968416427
0,7,256,9,CDL_A,0.9999385182503218,0.059736120493383324
0,7,256,9,CDL_D,0.9999839215635346,0.023882011330973618
0,7,512,9,CDL_A,1.2196733671734705,0.049778954883622654
0,7,512,9,CDL_D,0.3158706833615681,0.022472397955370597
0,7,1024,9,CDL_A,1.2185729585581364,0.043407374795443765
0,7,1024,9,CDL_D,0.5353424960569444,0.02472475081386729
0,7,2048,9,CDL_A,1.1970148682682986,0.049344777791140174
0,7,2048,9,CDL_D,0.5092847458449712,0.03008902381336897
0,7,4096,9,CDL_A,1.312708748323273,0.043188935265312534
0,7,4096,9,CDL_D,0.8595443716930621,0.02976899732080556
0,7,8192,9,CDL_A,1.647465666906367,0.04193262672775956
0,7,8192,9,CDL_D,1.0924919339777233,0.04030000476702823
0,7,256,10,CDL_A,0.9999574460834435,0.05960012799933075
0,7,256,10,CDL_D,0.9999845026940661,0.02365148274687447
0,7,512,10,CDL_A,1.664583671876057,0.053140765822955106
0,7,512,10,CDL_D,0.3554366343846348,0.022691113337931994
0,7,1024,10,CDL_A,1.4754887399097165,0.043875522578995615
0,7,1024,10,CDL_D,0.46210889320397197,0.024657275627444353
0,7,2048,10,CDL_A,1.531516706527521,0.04881574115174423
0,7,2048,10,CDL_D,0.4658943625738196,0.031489633527131335
0,7,4096,10,CDL_A,1.5658282202341667,0.04373601173340524
0,7,4096,10,CDL_D,1.1744932883585804,0.03104596821844935
0,7,8192,10,CDL_A,2.1394562054241044,0.041853401046592666
0,7,8192,10,CDL_D,1.1826088913652257,0.04256177320504734
0,7,256,11,CDL_A,0.9999375470223818,0.06124565638213142
0,7,256,11,CDL_D,0.9999752548177915,0.02457857147231706
0,7,512,11,CDL_A,2.4147475802985725,0.05329235690394276
0,7,512,11,CDL_D,0.9872104091773501,0.02647925996215244
0,7,1024,11,CDL_A,2.0599617790069606,0.04268901320907183
0,7,1024,11,CDL_D,0.7919366703496713,0.02548700208094385
0,7,2048,11,CDL_A,2.180071334427086,0.04927397120039978
0,7,2048,11,CDL_D,0.921122788172109,0.032250660026243196
0,7,4096,11,CDL_A,2.2476565013774183,0.043997242155304275
0,7,4096,11,CDL_D,1.617958355714375,0.031881740718085624
0,7,8192,11,CDL_A,3.025965186439495,0.04247708853779748
0,7,8192,11,CDL_D,1.7512440864693637,0.04278119552463248
0,7,256,12,CDL_A,0.9999353292614794,0.06239022468770981
0,7,256,12,CDL_D,0.9999637973612645,0.02604774356423619
0,7,512,12,CDL_A,3.685718195846514,0.05555142785279336
0,7,512,12,CDL_D,0.955245370374541,0.027044152728229198
0,7,1024,12,CDL_A,2.946644570398706,0.04570873456459137
0,7,1024,12,CDL_D,1.766355875936231,0.028402273559092972
0,7,2048,12,CDL_A,3.114816610679286,0.05166852814259124
0,7,2048,12,CDL_D,1.4257135693286649,0.03177130837996269
0,7,4096,12,CDL_A,3.3404369540137275,0.045028347027839435
0,7,4096,12,CDL_D,2.107678537586847,0.032699903696013485
0,7,8192,12,CDL_A,4.548321056994243,0.04294872092435468
0,7,8192,12,CDL_D,2.5817647393414473,0.043284189521615654
0,7,256,13,CDL_A,0.8198968231683874,0.063515648253152
0,7,256,13,CDL_D,0.9999497519618853,0.026106722815426454
0,7,512,13,CDL_A,4.909854915911791,0.05601045847041133
0,7,512,13,CDL_D,1.874107248895135,0.027581076043593555
0,7,1024,13,CDL_A,3.977530438287645,0.04549595113448592
0,7,1024,13,CDL_D,1.7868832159408412,0.02907886500637873
0,7,2048,13,CDL_A,4.179682361590378,0.049131033909983746
0,7,2048,13,CDL_D,1.56474282629532,0.03133619488403257
0,7,4096,13,CDL_A,4.590763897521622,0.04547700556258543
0,7,4096,13,CDL_D,3.0126117920567728,0.03193067174861036
0,7,8192,13,CDL_A,5.345446872753518,0.042418957146953776
0,7,8192,13,CDL_D,4.097180396030927,0.04568501383768594
0,7,256,14,CDL_A,0.9998935400228983,0.063240493280829
0,7,256,14,CDL_D,0.9999146206207232,0.028612121481272318
0,7,512,14,CDL_A,3.9660240603278085,0.05650867446223753
0,7,512,14,CDL_D,3.7412520930208357,0.029677893364749595
0,7,1024,14,CDL_A,4.923868351221664,0.04494863967717016
0,7,1024,14,CDL_D,2.5340872286059932,0.029506422822024
0,7,2048,14,CDL_A,5.4993301674291475,0.04941064906995484
0,7,2048,14,CDL_D,1.6894081420144986,0.03278304444760101
0,7,4096,14,CDL_A,7.09583696827648,0.04496236147816368
0,7,4096,14,CDL_D,4.6324366890012225,0.03328556481982503
0,7,8192,14,CDL_A,7.827371088542824,0.04088423837383436
0,7,8192,14,CDL_D,4.416749840242579,0.0428150640731992
0,7,256,15,CDL_A,9.999995255433202,0.06316365672484156
0,7,256,15,CDL_D,9.999998919069474,0.028773794439846262
0,7,512,15,CDL_A,13.186358004755885,0.05583262194390147
0,7,512,15,CDL_D,5.845121859652963,0.0302091520531445
0,7,1024,15,CDL_A,8.140894613798029,0.04568025991782752
0,7,1024,15,CDL_D,4.82246100960865,0.03150776775537114
0,7,2048,15,CDL_A,8.414254482863393,0.04845499383877405
0,7,2048,15,CDL_D,3.545745295409076,0.03419087283967791
0,7,4096,15,CDL_A,9.03397320114102,0.0441306604612554
0,7,4096,15,CDL_D,7.4922453228605805,0.03422545701637134
0,7,8192,15,CDL_A,11.03929335261605,0.03961002892823156
0,7,8192,15,CDL_D,9.999903332598285,0.043060265556702185
0,7,256,16,CDL_A,9.999996327584949,0.062487962941033245
0,7,256,16,CDL_D,9.999998030249344,0.030982165985612525
0,7,512,16,CDL_A,10.627414573006975,0.05248339667631685
0,7,512,16,CDL_D,8.106300808585164,0.03118120768453992
0,7,1024,16,CDL_A,10.739545514948158,0.04431066510524782
0,7,1024,16,CDL_D,5.784471181947846,0.031131922982537745
0,7,2048,16,CDL_A,11.547238215017046,0.05043616850890913
0,7,2048,16,CDL_D,5.144932590630315,0.03463440625163298
0,7,4096,16,CDL_A,12.165153716829535,0.043284316492939644
0,7,4096,16,CDL_D,9.209413712349502,0.03351090680035743
0,7,8192,16,CDL_A,14.446921030713384,0.0387571470054001
0,7,8192,16,CDL_D,10.742091356416957,0.042756760345715863
0,7,256,17,CDL_A,9.999997060788406,0.060557259908930086
0,7,256,17,CDL_D,9.999999199245767,0.026036316815763166
0,7,512,17,CDL_A,7.300081267502736,0.05286001707513066
0,7,512,17,CDL_D,4.700069639507804,0.026468257746796654
0,7,1024,17,CDL_A,15.583404602923357,0.051632617120372405
0,7,1024,17,CDL_D,4.788452596745139,0.02841647459663229
0,7,2048,17,CDL_A,13.309456295093867,0.049758746652868543
0,7,2048,17,CDL_D,8.070513268709746,0.03181204329055975
0,7,4096,17,CDL_A,14.342145455775187,0.04383679793941801
0,7,4096,17,CDL_D,10.175887225999045,0.030744080150841447
0,7,8192,17,CDL_A,16.2225821599016,0.042751080894366564
0,7,8192,17,CDL_D,15.515309046256888,0.03789240614703079
0,7,256,18,CDL_A,9.999997342622923,0.060878965190053924
0,7,256,18,CDL_D,9.999999010735483,0.026461096878791578
0,7,512,18,CDL_A,8.876417518916504,0.052610148576562564
0,7,512,18,CDL_D,5.010803070362953,0.02686977300482481
0,7,1024,18,CDL_A,17.50021872078894,0.05021725297612759
0,7,1024,18,CDL_D,9.594165318257275,0.02925224650399607
0,7,2048,18,CDL_A,16.36947810921469,0.04676880116611941
0,7,2048,18,CDL_D,9.13599637649854,0.03128982630513848
0,7,4096,18,CDL_A,25.734558139325816,0.0436197720343715
0,7,4096,18,CDL_D,15.141992400915873,0.03228424782420558
0,7,8192,18,CDL_A,24.350487411268013,0.042190400670192856
0,7,8192,18,CDL_D,18.29018966231817,0.0383378836882524
0,7,256,19,CDL_A,9.999994254049183,0.05996828159220904
0,7,256,19,CDL_D,9.99999854872529,0.027330007419327985
0,7,512,19,CDL_A,11.107686357906058,0.05209137949820151
0,7,512,19,CDL_D,7.223609279336235,0.028297822909351834
0,7,1024,19,CDL_A,46.097684845564615,0.05411159622448686
0,7,1024,19,CDL_D,11.231575269389861,0.029406672352334663
0,7,2048,19,CDL_A,31.727507687606455,0.04720971764220401
0,7,2048,19,CDL_D,10.07827300814606,0.030870946910189247
0,7,4096,19,CDL_A,25.275671365329895,0.04296737358634468
0,7,4096,19,CDL_D,18.923662481683362,0.032060977673929764
